zero_activity_freq,rolling_mean_inflows,rolling_std_inflows,gross_activity,inflows,lag_inflows,inflow_diff,income_diff,balance_change,balance_anomaly_flag
0.2364443589620191,0.11338051971120755,0.11439208752896055,0.06386116097231234,0.052634416632791864,0.05762733482168886,0.06368311640415994,0.16181814417459814,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.235361600550566,0.11344751551570828,0.11434166220545278,0.06386116101858995,0.05267305218324768,0.057627412327513027,0.06368669000745959,0.1629395610158813,0.2038196792422625,0.0
0.23512424380548025,0.11345528751300957,0.11439729588076829,0.06386116097231234,0.05268862905089898,0.05762733482168886,0.06368818065168418,0.16299900651189575,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.23529956521046747,0.11342664436295094,0.11439208752896055,0.06386116097231234,0.05268862905089898,0.05762733482168886,0.06368795122538233,0.16285776603507676,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.235361600550566,0.11344751551570828,0.11434166220545278,0.06386116101858995,0.05267305218324768,0.057627412327513027,0.06368669000745959,0.1629395610158813,0.2038196792422625,0.0
0.23506487314552288,0.11345528751300957,0.11439729588076829,0.06386131660428469,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1630579881036114,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.23549487771046745,0.11342664436295094,0.11439208752896055,0.06386116097231234,0.05268862905089898,0.05762733482168886,0.06368795122538233,0.16266245353507677,0.2039171948589429,0.0
0.2350757369041668,0.11347150355552776,0.11434166220545278,0.06386116101858995,0.05268878498134414,0.057627412327513027,0.06368809452583796,0.1630867836893058,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350757369041668,0.11347150355552776,0.11434166220545278,0.06386116101858995,0.05268878498134414,0.057627412327513027,0.06368809452583796,0.1630867836893058,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
-7.000207917097192,-0.0111884042919261,0.008334611114502092,-1.4517984101305608,-0.8809424955237289,0.046871084922417226,0.051223481686338015,0.0984243439204868,0.12003524644277716,0.0
-4.700119364555984,0.04710150735329258,0.03786522378016182,0.055604650778338156,0.047731606272902474,-1.032879311570036,-0.8032909612842233,0.11512340707246348,0.14365476205475552,0.0
-3.815043410609775,0.06106243860927968,0.03018939331708951,0.06394537141214966,0.055646103347849044,0.07663629131083265,0.06391366391737802,0.1371035851483085,0.17002885990007444,0.0
-2.882717072753115,0.08674228035685397,0.0371199285139701,0.0657130435242337,0.055190713201494,0.07528830846562226,0.062403796927580565,0.14376802659500154,0.16504656571694043,0.0
-1.8887146287429486,0.08693937099049079,0.054875736878977434,0.06947384864370522,0.05652988886348828,0.07479592891291847,0.06520401555357108,0.15019212607654164,0.15464906599891368,0.0
-1.6617511191658936,0.08706104417468447,0.0445278149945444,0.07105093486648997,0.05778200746328661,0.0775469442399029,0.06535764077684433,0.14840404954404068,0.15339990184193922,0.0
-1.3350871120803995,0.08914212280431622,0.045709272499146796,0.07305396841408195,0.05811705744081801,0.07981194971149189,0.06772084937286445,0.15136269607866695,0.1562984130467617,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23498411081688295,0.11347150355552776,0.11434166220545278,0.06386127589201328,0.05268878498134414,0.0576364984000931,0.06368809452583796,0.1630867836893058,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23498411081688295,0.11347150355552776,0.11434166220545278,0.06386127589201328,0.05268878498134414,0.0576364984000931,0.06368809452583796,0.1630867836893058,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23497324705823902,0.11345528751300957,0.11439729588076829,0.06386143147770802,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1630579881036114,0.2039996200002234,0.0
0.23498862788904526,0.11347150355552776,0.11434166220545278,0.06386127589201328,0.05268878498134414,0.0576364984000931,0.06368809452583796,0.16317978223382387,0.20390210438354298,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.235361600550566,0.11344751551570828,0.11434166220545278,0.06386116101858995,0.05267305218324768,0.057627412327513027,0.06368669000745959,0.1629395610158813,0.2038196792422625,0.0
0.23670502969231727,0.11360085663124267,0.11437818506909889,0.06386127584573567,0.052634416632791864,0.057635586958677876,0.06368232083360903,0.16126104240298458,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.23491778942358454,0.11347159001978463,0.11434183824611381,0.06386153733814164,0.05268878498134414,0.0576364984000931,0.06368818065168418,0.1631524950057117,0.2039996200002234,0.0
0.235361600550566,0.11344751551570828,0.11434166220545278,0.06386116101858995,0.05267305218324768,0.057627412327513027,0.06368669000745959,0.1629395610158813,0.2038196792422625,0.0
0.23529956521046747,0.11342664436295094,0.11439208752896055,0.06386116097231234,0.05268862905089898,0.05762733482168886,0.06368795122538233,0.16285776603507676,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
0.2350094155108684,0.11347159001978463,0.11434183824611381,0.0638614224647183,0.05268878498134414,0.057627412327513027,0.06368818065168418,0.1631524950057117,0.2039171948589429,0.0
