anomaly_score_adjusted,has_activity,outflow_to_inflow,zero_activity_freq,outflows,gross_activity,balance_anomaly_flag,is_income_distribution_day,outflow_diff,has_reversal,inflow_diff,inflows,rolling_income_std,balance_change,income_diff,clientid,fundname,transactiondate,anomaly_score,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,is_anomaly
-0.15684476816690138,5.238221254097949,-0.10877303264298453,-8.033819843083116,0.0,0.021872993573080937,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.03356439402848201,-0.07091369180769326,0.0006020355448156202,0.002877086248258544,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-07,0.0,0,4,False,-0.015124477871201124,-0.008168924742674962,0.018402663808977992,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-3.826937545889623,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,-0.03670355303443466,0.0,-0.07076893714120686,0.0006085449832677184,0.003103509049785855,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-08,0.0,1,4,False,0.03356439402848201,-0.008168924742674962,0.018402663808977992,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-2.424643446825125,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07081066459879458,0.0006085163739429564,0.0027413988069226003,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-09,0.0,2,4,False,-0.015124477871201124,-0.008168924742674962,0.018402663808977992,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-1.7234963972928758,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06688379253872617,0.0006103987206757282,0.011804623479110363,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-10,0.0,3,4,False,-0.015124477871201124,-0.008168924742674962,0.018402663808977992,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-1.302808167573526,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06717952161972865,0.0006096819102547374,-0.0005225805662600387,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-11,0.0,4,4,False,-0.015124477871201124,-0.008168924742674962,0.018402663808977992,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-1.0223493477606265,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06739702736581663,0.0006097566497473282,0.00323155845634461,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-12,0.0,5,4,True,-0.015124477871201124,-0.008168924742674962,0.018402663808977992,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-0.8220216193228418,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06759319404385807,0.000609756168978056,0.002874806070229472,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-13,0.0,6,4,True,-0.015124477871201124,-0.008168924742674962,0.018402663808977992,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,0.3799447513038712,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06794916653013387,0.000609646721732624,0.0023580031583199765,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-14,0.0,0,4,False,-0.015124477871201124,-0.015124477871201124,0.0,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,0.3799447513038712,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06849453318459281,0.0006094001770872547,0.0017077817506995232,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-15,0.0,1,4,False,-0.015124477871201124,-0.015124477871201124,0.0,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,0.3799447513038712,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06947053306384646,0.0006093925889848936,0.0028410976255730815,B361425E-3611-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-16,0.0,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,0
