anomaly_score_adjusted,has_trigger,balance_error_flag,has_activity,inflow_spike,outflow_to_inflow,outflow_spike,balance,cumulativeincome,rolling_income_std,incomedistribution,zero_activity_freq,rolling_30_balance_std,ratio,rolling_30_inflows_mean,is_income_distribution_day,gross_activity,clientid,fundname,transactiondate,anomaly_score,is_first_transaction,inflows,outflows,client_tenure,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,lag_balance,rolling_mean_balance,rolling_std_balance,lag_cumulativeincome,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,is_anomaly
-0.26780391827708666,3.312938789786611,-0.2294180983986201,5.238221254097949,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.1397668945871364,-0.07091369180769326,-0.03055635111510901,-8.033819843083116,-0.07098164588220736,-0.07114133867402087,0.012476663890679534,-0.19207496930540102,0.029773703308573336,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-11,0.0,True,0.04330216840841864,0.0,-1.4856316373157525,4,10,False,-0.015124477871201124,-0.00677781411696973,0.022083196556693333,2.317207831389946,1.9629283738149026,0.9344757915490696,3.4248926701635467,2.6516163119009706,1.2488366422920965,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13919272293170354,-0.06887347538942494,-0.03055635111510901,-3.826937545889623,-0.07097392603835889,-0.07114133867402087,-0.01251339349582607,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-12,0.0,False,0.0,0.0,-1.4698470601434441,5,10,True,0.04330216840841864,-0.006777814116969728,0.022083196556693333,-0.15626286164866895,1.6098847403139427,1.206507943410352,-0.1397668945871364,2.2305316355386426,1.6268786864488336,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13861860226023334,-0.06925023745340499,-0.03055635111510901,-2.424643446825125,-0.07097072885904764,-0.07114133867402087,-0.020843412624661273,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-13,0.0,False,0.0,0.0,-1.4540624829711355,6,10,True,-0.015124477871201124,-0.006777814116969728,0.022083196556693333,-0.15626084690729114,1.2567798010534916,1.3217785540116695,-0.13919272293170354,1.7919757195410733,1.8099687464336183,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13807042897241512,-0.06879946712310778,-0.03055635111510901,-1.7234963972928758,-0.07096774252103119,-0.07131530843191868,-0.025008422189078873,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-14,0.0,False,0.0,0.0,-1.438277905798827,0,10,False,-0.015124477871201124,-0.00677781411696973,0.022083196556693333,-0.1562588323448137,0.9036135493294452,1.3218944168871347,-0.13861860226023334,1.3359466533371822,1.840843133894563,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13750251741925584,-0.0690512671367833,-0.03055635111510901,-1.302808167573526,-0.07096465579474369,-0.07134025262514668,-0.027507427927729432,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-15,0.0,False,0.0,0.0,-1.4224933286265187,1,10,False,-0.015124477871201124,-0.00677781411696973,0.022083196556693333,-0.15625690883048707,0.5503850692758803,1.2068242874583186,-0.13807042897241512,0.8621834286113075,1.7095738200105415,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13693530739788834,-0.06923561511799607,-0.03055635111510901,-1.0223493477606265,-0.07096154520863274,-0.0713619988448839,-0.029173431753496473,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-16,0.0,False,0.0,0.0,-1.40670875145421,2,10,False,-0.015124477871201124,-0.006777814116969728,0.022083196556693333,-0.1562549160555142,0.19709436283728324,0.9348821648434323,-0.13750251741925584,0.37068659951355715,1.3467786316878323,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13640812619160644,-0.06815792490668583,-0.03055635111510901,-0.8220216193228418,-0.0709586022480323,-0.07163894334918448,-0.030363434486187214,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-17,0.0,False,0.0,0.0,-1.3909241742819016,3,10,False,-0.015124477871201124,-0.006777814116969728,0.022083196556693333,-0.15625292574218344,-0.15625690963100694,4.0577234802505885e-06,-0.13693530739788834,-0.1380706571086076,0.0012119067729078985,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.1360273462503781,-0.05963038177711077,-0.03055635111510901,0.3799447513038712,-0.0709562719225012,-0.07268148270717509,-0.03125593653570527,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-18,0.0,False,0.0,0.0,-1.3751395971095932,4,10,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.1562510758880852,-0.15625503507393304,3.8767181555745174e-06,-0.13640812619160644,-0.13753643591764214,0.0011627883062781405,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13547654502810963,-0.05990403191133282,-0.03055635111510901,0.3799447513038712,-0.07095366235131406,-0.07268148270717509,-0.031950104796441545,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-19,0.0,False,0.0,0.0,-1.3593550199372848,5,10,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.15624973974915154,-0.15625317223196664,3.749441108221134e-06,-0.1360273462503781,-0.13700555335998585,0.0011283815581982818,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13492579309452427,-0.06021591270044431,-0.03055635111510901,0.3799447513038712,-0.07095088763102034,-0.07268148270717509,-0.032505439405030555,-0.19207496930540102,-0.01763055510438104,BAED71BC-2D86-EF11-B2FF-005056A80461,MONEY MARKET FUND,2024-10-20,0.0,False,0.0,0.0,-1.3435704427649762,6,10,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.15624780701352634,-0.15625132110425793,3.6874532269367043e-06,-0.13547654502810963,-0.136478009193456,0.0011116673452775867,0
