anomaly_score_adjusted,has_activity,outflow_to_inflow,zero_activity_freq,outflows,gross_activity,balance_anomaly_flag,is_income_distribution_day,outflow_diff,has_reversal,inflow_diff,inflows,rolling_income_std,balance_change,income_diff,clientid,fundname,transactiondate,anomaly_score,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,is_anomaly
2.673168913497109,5.238221254097949,-0.10877303264298453,-8.033819843083116,0.0,0.7724404184448586,-0.027181247215081233,5.206300454537575,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.9586529601224617,-0.07091369180769326,0.0006020355448156202,0.002877086248258544,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-01-31,0.25,4,1,False,-0.015124477871201124,0.12398658469932214,0.36805327617873157,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-3.826937545889623,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,-0.8972386945087962,0.0,-0.06379770521497378,0.0008348054823914328,-0.008253619649265152,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-01,0.0,5,2,True,0.9586529601224617,0.12398658469932214,0.36805327617873157,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-2.424643446825125,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.06507484173381903,0.0008347824883571469,0.0027680308370059956,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-02,0.0,6,2,True,-0.015124477871201124,0.12398658469932214,0.36805327617873157,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-1.7234963972928758,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.052218085914698134,0.0008440117096862818,0.04664915841418044,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-03,0.0,0,2,False,-0.015124477871201124,0.12398658469932214,0.36805327617873157,1
4.833632933286246,5.238221254097949,-0.10877303264298453,-2.985561086450924,0.0,0.2983978343153148,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.3709183560849998,0.374386497326264,0.0838313894130307,0.47458225640884893,0.35349871389025395,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-04,0.30859695252101826,1,2,False,-0.015124477871201124,0.17963100972753146,0.3729283664218523,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-2.424643446825125,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,-0.3537428156828837,0.0,0.11788406748227231,0.0009270877487322024,0.04626598741365944,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-05,0.0,2,2,False,0.374386497326264,0.17963100972753146,0.3729283664218523,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-2.023987989949554,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,0.12210119398969235,0.0009195785706893766,-0.03273721657109895,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-06,0.0,3,2,False,-0.015124477871201124,0.17963100972753146,0.3729283664218523,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-0.8220216193228418,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,0.12120007031968674,0.0009206674183798021,0.008041240187944514,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-07,0.0,4,2,False,-0.015124477871201124,0.040519947157008185,0.14722131046977147,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-0.8220216193228418,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,0.1012711815432206,0.000921240502468553,0.005595092156125439,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-08,0.0,5,2,True,-0.015124477871201124,0.040519947157008185,0.14722131046977147,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-0.8220216193228418,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,0.054916626165723216,0.0009212087764328133,0.002726616963147922,C4E40924-EADE-EF11-B301-005056A80461,MONEY MARKET FUND,2025-02-09,0.0,6,2,True,-0.015124477871201124,0.040519947157008185,0.14722131046977147,0
