clientid,transactiondate,inflows,outflows,balance,inflow_spike,outflow_spike,client_tenure,cumulativeincome,anomaly_score_pred
C8035917-47E2-EF11-B301-005056A80461,2025-02-18,4500.0,0.0,5000.559579,0,0,-1.4698470601434441,-0.14028809239843962,15.341262413041054
C8E99769-BDED-EF11-B302-005056A80461,2025-04-23,0.0,6000.0,42.776147,0,1,-0.4912032754603184,-0.139326051519442,3.7721976215369475
CAE9CE56-EDC9-EF11-B300-005056A80461,2025-01-21,100.0,0.0,200.190519,1,0,-1.2488629797311253,-0.14031126498620208,3.7812309638591293
CAE9CE56-EDC9-EF11-B300-005056A80461,2025-03-11,100.0,0.0,301.223013,1,0,-0.4754186982880099,-0.14030690943631727,3.7810118810203392
CB248FE6-29F8-EF11-B302-005056A80461,2025-04-02,30000.0,0.0,31006.610933,1,0,-1.0278788993188066,-0.14010398478849165,3.7535421459009064
CB248FE6-29F8-EF11-B302-005056A80461,2025-04-07,10000.0,0.0,41024.695727,0,0,-0.9489560134572642,-0.1389684743670673,3.869660575827335
CDA3C473-285E-EF11-B2FB-005056A80461,2024-09-03,208.94,0.0,900.155494,0,0,-1.264647556903434,-0.14030706383233232,3.7706211378463754
CDA3C473-285E-EF11-B2FB-005056A80461,2024-09-27,200.0,0.0,1102.937069,1,0,-0.8858177047680303,-0.140132413935824,3.7706146194327155
CDA3C473-285E-EF11-B2FB-005056A80461,2024-12-02,141.88,0.0,1252.451039,1,0,0.15596438860432923,-0.14030626020703893,3.7764292529467447
CDA3C473-285E-EF11-B2FB-005056A80461,2025-02-13,0.0,250.0,1012.481653,0,1,1.308238522182848,-0.1402225378220042,3.778674694628079
CDDED33B-34FB-EF11-B302-005056A80461,2025-04-22,200.0,0.0,501.537229,1,0,-0.806894818906488,-0.14027204155447753,3.7803291143735245
D0323FB7-A56A-EF11-B2FD-005056A80461,2024-11-06,0.0,10000.0,71.250845,0,1,-0.5069878526326269,-0.13999273068688614,3.7712783716702973
D1BBCF2D-738C-EF11-B2FF-005056A80461,2024-11-15,677000.0,0.0,1393396.137738,1,0,-1.2015092482142,-0.06799432743828933,15.210552487360252
D1BBCF2D-738C-EF11-B2FF-005056A80461,2025-01-09,20000.0,0.0,1421893.60401,1,0,-0.3333575037372336,-0.04526308423233693,22.659575208968658
D1BBCF2D-738C-EF11-B2FF-005056A80461,2025-04-10,0.0,400000.0,1035765.310014,0,1,1.103039018942838,-0.04237481869920856,19.536032669793034
D7041B4C-9AB3-EF11-B300-005056A80461,2025-03-26,151.0,0.0,288.873591,1,0,-0.5701261613218608,-0.1402972766695673,3.7810233557028203
D871C530-6676-EF11-B2FE-005056A80461,2024-12-03,200.0,0.0,602.537149,1,0,-0.5385570069772438,-0.140313837792673,3.7792870728546255
D871C530-6676-EF11-B2FE-005056A80461,2025-03-24,100.0,0.0,709.893567,1,0,1.2135310591489974,-0.1402206689960622,3.779581962410776
D93BCEB0-100B-F011-B304-005056A80461,2025-04-15,2000.0,0.0,12022.370826,0,0,-1.2015092482142,-0.13919578102764177,3.7533114517038784
DAEF1B7D-197F-EF11-B2FE-005056A80461,2025-02-05,6000.0,0.0,21121.614017,1,0,-0.3491420809095421,-0.1398058096663478,3.7443998589582064
DC029BA1-FB89-EF11-B2FF-005056A80461,2024-11-12,4000.0,2000.0,4006.057759,1,1,-1.0436634764911152,-0.14015324735175239,3.76419291536396
DC029BA1-FB89-EF11-B2FF-005056A80461,2024-12-04,2000.0,0.0,6014.999501,1,0,-0.6964027787003286,-0.14020975924429643,3.7629818509912836
DC029BA1-FB89-EF11-B2FF-005056A80461,2024-12-19,2000.0,0.0,8025.008834,1,0,-0.4596341211157014,-0.1395812919289924,3.757385743791886
DC029BA1-FB89-EF11-B2FF-005056A80461,2025-01-27,2000.0,0.0,10061.332761,1,0,0.15596438860432923,-0.13878621097011382,3.7546214010103585
DC029BA1-FB89-EF11-B2FF-005056A80461,2025-02-27,2000.0,0.0,12093.255925,1,0,0.6452862809458921,-0.1385772464179913,3.7515925172722175
DC029BA1-FB89-EF11-B2FF-005056A80461,2025-04-04,1000.0,0.0,13141.517007,1,0,1.2135310591489974,-0.13998377050659933,3.7533317858479145
DC9B3300-FAD7-EF11-B301-005056A80461,2025-01-24,15000.0,0.0,15101.518211,0,0,-1.4698470601434441,-0.14022790168649066,15.322205894014482
DC9B3300-FAD7-EF11-B301-005056A80461,2025-03-14,7300.0,0.0,22479.717106,1,0,-0.6964027787003286,-0.13879019016793923,3.74266883544986
DC9B3300-FAD7-EF11-B301-005056A80461,2025-04-16,0.0,3100.0,19464.12896,0,1,-0.1755117320141488,-0.13766876689166846,3.736892139961605
E04BCF8E-F844-EF11-B2FA-005056A80461,2024-08-22,10000.0,0.0,15012.923017,1,0,-1.0120943221464982,-0.13971322178552842,3.763089932359835
E546F502-B27C-EF11-B2FE-005056A80461,2024-10-17,100.0,0.0,200.202454,1,0,-1.2330784025588168,-0.14031051560985422,3.780045408497108
E546F502-B27C-EF11-B2FE-005056A80461,2024-11-19,100.0,0.0,300.863763,1,0,-0.712187355872637,-0.14029872814280012,3.7802701289144047
E546F502-B27C-EF11-B2FE-005056A80461,2024-12-17,150.0,0.0,451.765493,1,0,-0.2702191950479997,-0.1402879142057228,3.78005669535572
E546F502-B27C-EF11-B2FE-005056A80461,2024-12-23,0.0,400.0,52.035371,0,1,-0.1755117320141488,-0.14027096907040565,3.913929423430164
E6A9D842-64BC-EF11-B300-005056A80461,2025-02-10,10000.0,0.0,20056.540549,1,0,-0.712187355872637,-0.1396336087581154,3.7499928441671875
E6A9D842-64BC-EF11-B300-005056A80461,2025-03-14,10000.0,0.0,30126.039486,1,0,-0.20708088635876576,-0.13828854652717587,3.736206850846846
E6A9D842-64BC-EF11-B300-005056A80461,2025-04-09,10000.0,0.0,40213.357331,1,0,0.2033181201212547,-0.1383862255836272,3.7338057695119873
E84176F0-2748-EF11-B2FA-005056A80461,2025-04-23,0.0,102889.35,21.42955,0,1,2.713065890518303,-0.12334451209213036,3.7858976423250374
E98DF911-4170-EF11-B2FE-005056A80461,2025-04-15,0.0,10000.0,10463.507647,0,1,1.8291295688690279,-0.13813102510732836,3.7463854700784323
E9A37288-51E9-EF11-B302-005056A80461,2025-03-06,5000.0,0.0,6000.850923,0,0,-1.4698470601434441,-0.14026979945309453,15.333314498943883
E9A37288-51E9-EF11-B302-005056A80461,2025-03-11,5000.0,0.0,11004.889649,0,0,-1.3909241742819016,-0.1400162153944496,4.208968739854055
E9A37288-51E9-EF11-B302-005056A80461,2025-03-13,5000.0,0.0,16007.710228,0,0,-1.3593550199372848,-0.1398391165096655,3.8878127844430628
E9A37288-51E9-EF11-B302-005056A80461,2025-03-17,10000.0,0.0,26015.721706,1,0,-1.2962167112480507,-0.13933609077655448,4.190757183096642
E9A37288-51E9-EF11-B302-005056A80461,2025-03-19,5000.0,0.0,31022.042792,0,0,-1.264647556903434,-0.13893920159840184,4.185091160033093
E9A37288-51E9-EF11-B302-005056A80461,2025-03-24,5000.0,0.0,36039.904661,0,0,-1.1857246710418914,-0.13781768822116258,3.864757624173003
E9A37288-51E9-EF11-B302-005056A80461,2025-03-26,5000.0,0.0,41048.347342,0,0,-1.1541555166972746,-0.13728758805744154,3.8630435919467794
E9A37288-51E9-EF11-B302-005056A80461,2025-04-01,4000.0,0.0,45075.843365,0,0,-1.0594480536634237,-0.14001411783134501,3.864724103395311
EC7C4E7A-7C63-EF11-B2FD-005056A80461,2024-09-06,100.0,0.0,200.14585,1,0,-1.3277858655926678,-0.1403176708197286,3.7790498499828686
EE8BC4B8-011B-F011-B305-005056A80461,2025-04-22,200.0,0.0,1500.985373,0,0,-1.40670875145421,-0.1402613575888322,3.990970630266922
F003BD58-826B-EF11-B2FD-005056A80461,2025-01-10,0.0,16226.0,0.0,0,1,0.5032250863951158,-0.1392246714165872,3.7670364085946013
F00E1B32-1771-EF11-B2FE-005056A80461,2024-10-24,0.0,400.0,2602.10155,0,1,-1.3909241742819016,-0.14019127492072694,3.897869864876724
F00E1B32-1771-EF11-B2FE-005056A80461,2024-11-18,0.0,2604.0,4.253886,0,1,-0.9963097449741897,-0.1400417545296714,3.778313688382773
F403B409-22D7-EF11-B301-005056A80461,2025-03-11,0.0,10000.0,51.037883,0,1,-0.712187355872637,-0.13959474642093433,3.771586245025646
F403B409-22D7-EF11-B301-005056A80461,2025-04-07,7000.0,0.0,7051.927366,1,0,-0.28600377222030815,-0.1402728005374095,3.77198919763412
F4F29C09-56BC-EF11-B300-005056A80461,2025-04-08,0.0,80000.0,21238.429565,0,1,0.28224100598279706,-0.135309066729178,3.760889282230926
F4FFEC9D-816A-EF11-B2FD-005056A80461,2024-11-28,150.0,0.0,705.274525,1,0,-0.14394257766953186,-0.1402237917009876,3.77851691360125
F598AAF4-42B6-EF11-B300-005056A80461,2025-02-17,0.0,1808.9,0.0,0,1,-0.7595410873895625,-0.14014147074704497,3.77941776100718
F719D81F-F5AA-EF11-B300-005056A80461,2025-04-03,50000.0,0.0,669979.708834,1,0,0.5190096635674243,-0.1272383938441541,13.08261335702594
FA68F918-D7D3-EF11-B301-005056A80461,2025-04-28,0.0,1000.0,1022.427356,0,1,0.1086106570874038,-0.13990346184947894,3.77607044106171
FC54EFCC-9AB0-EF11-B300-005056A80461,2025-01-14,378.0,0.0,2513.199386,1,0,-0.8542485504234134,-0.1400972133396762,3.773234336156553
FD388FD3-7FA2-EF11-B300-005056A80461,2025-02-17,1000.0,0.0,1101.127605,1,0,-0.0018813831187555418,-0.14030604967843446,3.779795268625717
