anomaly_score_adjusted,has_trigger,balance_error_flag,has_activity,inflow_spike,outflow_to_inflow,outflow_spike,balance,cumulativeincome,rolling_income_std,incomedistribution,zero_activity_freq,rolling_30_balance_std,ratio,rolling_30_inflows_mean,is_income_distribution_day,gross_activity,clientid,fundname,transactiondate,anomaly_score,is_first_transaction,inflows,outflows,client_tenure,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,lag_balance,rolling_mean_balance,rolling_std_balance,lag_cumulativeincome,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,is_anomaly
-0.26780391827708666,3.312938789786611,-0.2294180983986201,5.238221254097949,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13260408766281562,-0.07091369180769326,-0.03055635111510901,-8.033819843083116,-0.07098164588220736,-0.05055790209803692,0.7954984620011885,-0.19207496930540102,0.7724404184448586,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-05,0.0,True,0.9586529601224617,0.0,-1.4856316373157525,3,12,False,-0.015124477871201124,0.12398658469932214,0.3680532761795493,-0.12285738481847325,-0.11284170608655468,0.026525713768300492,4.694270013462831,4.002249811585054,1.8233002529740179,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.12492090111933145,-0.06680177745226205,-0.03055635111510901,-3.826937545889623,-0.07087834402149519,-0.05098387216700731,0.3789975055594284,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-06,0.0,False,0.0,0.0,-1.4698470601434441,4,12,False,0.9586529601224617,0.12398658469932214,0.3680532761795493,-0.05268704350797579,-0.10281063308073927,0.03425014013749546,-0.13260408766281562,3.314616751314826,2.3522773584608276,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.1170853211882648,-0.05802926090201598,-0.03055635111510901,-2.424643446825125,-0.07083410378700801,-0.05098387216700731,0.24016385341217503,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-07,0.0,False,0.0,0.0,-1.4540624829711355,5,12,True,-0.015124477871201124,0.12398658469932214,0.3680532761795493,-0.05266008356717061,-0.09277620769073544,0.037525368227309175,-0.12492090111933145,2.627939071224074,2.575021308738405,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.10925046608338666,-0.05817224650046772,-0.03055635111510901,-1.7234963972928758,-0.07079042790032354,-0.05098387216700731,0.17074702733854835,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-08,0.0,False,0.0,0.0,-1.438277905798827,6,12,True,-0.015124477871201124,0.12398658469932214,0.3680532761795493,-0.05263258888512429,-0.08273843022099477,0.03753160954665229,-0.1170853211882648,1.9422166845485704,2.573249816415522,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.101736622771912,-0.04946061038861498,-0.03055635111510901,-1.302808167573526,-0.0707489256833101,-0.0517750508086235,0.12909693169437236,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-09,0.0,False,0.0,0.0,-1.4224933286265187,0,12,False,-0.015124477871201124,0.12398658469932212,0.3680532761795493,-0.05260509674645902,-0.07269747025625244,0.03426712182482683,-0.10925046608338666,1.2574012621334152,2.347462355262229,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.09408677302168415,-0.05121505281637982,-0.03055635111510901,-1.0223493477606265,-0.07070724839898179,-0.052121711135022834,0.10133020126492168,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-10,0.0,False,0.0,0.0,-1.40670875145421,1,12,False,-0.015124477871201124,0.12398658469932214,0.3680532761795493,-0.05257873102310319,-0.06265325951540764,0.026547564123400886,-0.101736622771912,0.5735122630879175,1.8171311235732968,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.08634430029207148,-0.05279424134283762,-0.03055635111510901,-0.8220216193228418,-0.07066507010419089,-0.052220848313236666,0.08149682238674265,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-11,0.0,False,0.0,0.0,-1.3909241742819016,2,12,False,-0.015124477871201124,0.12398658469932214,0.3680532761795493,-0.052551888059540176,-0.052605735982238847,5.840766756417672e-05,-0.09408677302168415,-0.10943263887706862,0.01664929764777592,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.07858971667374,-0.05259866698687524,-0.03055635111510901,0.3799447513038712,-0.07062262673992908,-0.052220848313236666,0.06662178822810834,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-12,0.0,False,0.0,0.0,-1.3751395971095932,3,12,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.05252472008629175,-0.05257865971202852,5.836508007497634e-05,-0.08634430029207148,-0.10171630016434353,0.016637163732112496,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.07092911822330336,-0.052369771713017634,-0.03055635111510901,0.3799447513038712,-0.07058038673524761,-0.05244150848409971,0.055052317215837226,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-13,0.0,False,0.0,0.0,-1.3593550199372848,4,12,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.05249750961650349,-0.05255159476475502,5.824105106685088e-05,-0.07858971667374,-0.09400318832205382,0.01660182574623053,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.06318362601245323,-0.05424038652561145,-0.03055635111510901,0.3799447513038712,-0.07053798911445255,-0.05244150848409971,0.04579674040602034,-0.19207496930540102,-0.01763055510438104,CFD8F3B3-3FB2-EF11-B300-005056A80461,MONEY MARKET FUND,2024-12-14,0.0,False,0.0,0.0,-1.3435704427649762,5,12,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.05247062893625616,-0.05252457497656439,5.82763539405576e-05,-0.07092911822330336,-0.08630294615408073,0.016611884128733625,0
