anomaly_score_adjusted,has_trigger,balance_error_flag,has_activity,inflow_spike,outflow_to_inflow,outflow_spike,raw_balance,balance,cumulativeincome,rolling_income_std,incomedistribution,zero_activity_freq,rolling_30_balance_std,ratio,rolling_30_inflows_mean,is_income_distribution_day,gross_activity,raw_outflows,clientid,fundname,transactiondate,anomaly_score,is_first_transaction,inflows,outflows,client_tenure,raw_inflows,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,lag_balance,rolling_mean_balance,rolling_std_balance,lag_cumulativeincome,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,fusion_score,risk_tier,low_threshold,high_threshold,model_prediction
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1434674.949286,1434674.949286,-0.11083653132672466,-0.055776844258634134,-0.03055635111510901,0.3799447513038712,-0.06932182098352802,8.35949197176655,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-04-03,0.0,False,0.0,0.0,0.9925469787366786,0.0,3,4,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15317953926726013,0.1531103363026531,7.484480926412586e-05,-0.1206631399190351,0.03587866730654602,0.14682136900402737,0.5399371363695411,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1400042.842998,1400042.842998,0.14642053586995613,-0.05035809399426434,-0.03055635111510901,0.3799447513038712,-0.06932828928189046,16.140013728431633,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2024-12-29,0.0,False,0.0,0.0,-0.5069878526326269,0.0,6,12,True,-0.015124477871201124,-0.015124477871201124,0.0,0.14554541165306972,0.1454685310832196,8.308001798296088e-05,0.13546509588090747,0.11355526440181574,0.02367658545844516,0.5392444934524961,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1424940.933919,1424940.933919,0.1460730664137571,-0.04684555536419275,-0.03055635111510901,0.3799447513038712,-0.05847179749552796,9.754332881394209,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-29,0.0,False,0.0,0.0,-0.01766596029106402,0.0,2,1,False,-0.015124477871201124,-0.015124477871201124,0.0,0.1510368018736441,0.15097425416432378,6.80758588113006e-05,0.1367784563215315,0.1189532792542535,0.019400621415244488,0.5390872712853073,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1400876.02575,1400876.02575,-0.10915492169782556,-0.010825760319598195,-0.03055635111510901,0.3799447513038712,-0.06925461255651666,15.26888127238334,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-03,0.0,False,0.0,0.0,-0.42806496677108447,0.0,4,1,False,-0.015124477871201124,-0.015124477871201124,0.0,0.14573197771848087,0.14565766708933983,7.982969811419235e-05,-0.11925576555355206,0.03550362435275963,0.14538512893774003,0.5364103148615941,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1425669.059564,1425669.059564,-0.11298099145172683,-0.04736382559405458,-0.03055635111510901,0.3799447513038712,-0.061665349559304784,9.739311360313373,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-02-03,0.0,False,0.0,0.0,0.06125692557047837,0.0,0,2,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15119842720354365,0.15113374019389927,6.956432352449761e-05,-0.12193240871295712,0.03378800596305258,0.1460758521757443,0.535520220054864,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1434831.350144,1434831.350144,-0.10101641370864684,-0.05607777067869341,-0.03055635111510901,0.3799447513038712,-0.06932638503855712,8.265868099850806,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-04-04,0.0,False,0.0,0.0,1.0083315559089872,0.0,4,4,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15321402037538698,0.1531449848132395,7.460048331053917e-05,-0.11083653132672466,0.0016870745999468767,0.14685633436924883,0.5195144325139965,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1401047.27727,1401047.27727,-0.09840235876319892,-0.014881749966967535,-0.03055635111510901,0.3799447513038712,-0.06924264695077292,15.26888127238334,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-04,0.0,False,0.0,0.0,-0.412280389598776,0.0,5,1,True,-0.015124477871201124,-0.015124477871201124,0.0,0.14576742110526988,0.14569477275943044,7.931917721866957e-05,-0.10915492169782556,0.0020939879750301454,0.1454568115750019,0.5170286576614529,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1433730.501794,1433730.501794,0.13832473523754718,-0.043881677087640784,-0.03055635111510901,0.3799447513038712,-0.06931158832571778,8.461711356830785,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-03-28,0.0,False,0.0,0.0,0.8978395157028277,0.0,4,3,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15297153989743736,0.152902363103393,7.486584133311961e-05,0.12852145915436977,0.10880709045587425,0.021335666294812407,0.5157574258526149,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1425811.821337,1425811.821337,-0.10401724649436013,-0.049902449345197934,-0.03055635111510901,0.3799447513038712,-0.06273126536247683,9.737473804745576,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-02-04,0.0,False,0.0,0.0,0.07704150274278686,0.0,1,2,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15122983730638567,0.15116581002145504,6.917121138017348e-05,-0.11298099145172683,-0.0006113801535033674,0.14613290635391754,0.5152579927107996,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1424792.902597,1424792.902597,0.1367784563215315,-0.0618735937984884,-0.03055635111510901,0.3799447513038712,-0.05811284115172668,9.76772215680536,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-28,0.0,False,0.0,0.0,-0.033450537463372496,0.0,1,1,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15100557268288053,0.15094276332468146,6.770270338229931e-05,0.127878596341399,0.10997885319258631,0.019294277623672702,0.5141704062911504,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1434518.445049,1434518.445049,-0.1206631399190351,-0.05518976189403686,-0.03055635111510901,0.3799447513038712,-0.06931821494784676,8.398346070489996,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-04-02,0.0,False,0.0,0.0,0.9767624015643701,0.0,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15314506768447436,0.1530756962343746,7.497220339741471e-05,-0.130487033929274,0.07007266594670238,0.13429558006355402,0.5106657834764491,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1399868.360341,1399868.360341,0.13546509588090747,-0.02442800110001989,-0.03055635111510901,0.3799447513038712,-0.06934412387210923,16.140013728431633,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2024-12-28,0.0,False,0.0,0.0,-0.5227724298049353,0.0,5,12,True,-0.015124477871201124,-0.015124477871201124,0.0,0.14550696693430265,0.14542989656262661,8.339456199198678e-05,0.12450891656161187,0.10254499435414008,0.023766225864378952,0.5094252499785341,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1400715.153884,1400715.153884,-0.11925576555355206,-0.020757888297265686,-0.03055635111510901,0.3799447513038712,-0.06926691127336698,15.26034204356829,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-02,0.0,False,0.0,0.0,-0.44384954394339293,0.0,3,1,False,-0.015124477871201124,-0.015124477871201124,0.0,0.14569465307133211,0.1456204593506302,8.08397243351978e-05,-0.12989274093811062,0.06888417267553641,0.1329266930485051,0.5070468611144416,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1425526.494129,1425526.494129,-0.12193240871295712,-0.04789471216401658,-0.03055635111510901,0.3799447513038712,-0.060786824233040826,9.768497985174221,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-02-02,0.0,False,0.0,0.0,0.045472348398169896,0.0,6,2,True,-0.015124477871201124,-0.015124477871201124,0.0,0.15116616213095252,0.1511017023905414,6.957307979163535e-05,-0.13112747977591593,0.0681965185049277,0.13357470318228612,0.5066121979572057,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,1,0,1,0,-0.10877303264298453,0,137.013772,137.013772,-0.1403223626000569,-0.07091369180769326,-0.03055635111510901,-8.033819843083116,-0.07098164588220736,-0.07495652104850797,-0.03727520835820159,0,-0.01741407565762855,0.0,D7041B4C-9AB3-EF11-B300-005056A80461,FIXED INCOME FUND (USD),2025-01-27,0.0,True,137.0,0.0,-1.4856316373157525,137.0,0,1,False,-0.015124477871201124,-0.015086361440056801,0.00010084659748970844,0.0658934627701731,0.03315736699097762,0.08642860006378911,0.11934160058824309,0.06535271049391254,0.09170182060414633,0.5041140735093979,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1424651.158293,1424651.158293,0.127878596341399,0.02222794390095645,-0.03055635111510901,0.3799447513038712,-0.05782444356107941,9.767828329525255,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-27,0.0,False,0.0,0.0,-0.04923511463568098,0.0,0,1,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15097410467802105,0.1509114998499545,6.75688967806405e-05,0.1189106778569403,0.10106922278721071,0.019256144716243928,0.4902661733810193,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1433574.369164,1433574.369164,0.12852145915436977,-0.045482532985458415,-0.03055635111510901,0.3799447513038712,-0.06931172348815276,8.458393779131463,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-03-27,0.0,False,0.0,0.0,0.8820549385305193,0.0,3,3,False,-0.015124477871201124,-0.015124477871201124,0.0,0.1529371800680922,0.15286751078230418,7.539672258175376e-05,0.1187294132307925,0.09887469162999858,0.02148695962118608,0.4895030143312299,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1399693.865909,1399693.865909,0.12450891656161187,-0.012476095220866555,-0.03055635111510901,0.3799447513038712,-0.06936008130765071,16.140013728431633,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2024-12-27,0.0,False,0.0,0.0,-0.5385570069772438,0.0,4,12,False,-0.015124477871201124,-0.015124477871201124,0.0,0.14546867168147448,0.14539157336080774,8.310159603670608e-05,0.11359533283621225,0.09162344557754767,0.023682734884964224,0.4805843423392456,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1424508.33005,1424508.33005,0.1189106778569403,0.08041784704380316,-0.03055635111510901,0.3799447513038712,-0.05760249117162581,9.761037113020258,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-26,0.0,False,0.0,0.0,-0.06501969180798946,0.0,6,1,True,-0.015124477871201124,-0.015124477871201124,0.0,0.15094267129279915,0.15088099082442466,6.621426739890567e-05,0.10995262545992779,0.09237459930493111,0.018870095332062575,0.46698788269006924,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1433418.415392,1433418.415392,0.1187294132307925,-0.047944816152311436,-0.03055635111510901,0.3799447513038712,-0.06931265809762092,8.461183691204809,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-03-26,0.0,False,0.0,0.0,0.8662703613582108,0.0,2,3,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15290279537600746,0.15283259038960792,7.57912589726889e-05,0.10893028179216666,0.08892289339735708,0.021599396674033704,0.4640192435401158,High,0.06273272308359411,0.1153379528393084,0
4.570101260471089,1,0,1,1,-0.10877303264298453,0,1421893.60401,1421893.60401,-0.04526308423233693,-0.010596837519735182,-0.03055635111510901,-0.8220216193228418,-0.06578616825448018,15.314417216918395,-0.036392781665153646,0,0.01397228383758854,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-09,0.3178846281403687,False,20000.0,0.0,-0.3333575037372336,20000.0,3,1,False,-0.015124477871201124,-0.009560035368380194,0.014722131047180747,0.14595495563969121,0.14650956134427265,0.0017158535989216731,-0.055710338057333796,-0.07705053165947322,0.02304882105784891,0.45816068742523763,High,0.06273272308359411,0.1153379528393084,1
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1429292.593602,1429292.593602,0.11453393974045654,-0.049964391200830106,0.7860385738707344,0.3799447513038712,-0.06946488832697417,8.804021160093276,-0.037503450882331674,1,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-02-28,0.0,False,0.0,0.0,0.45587135487819036,0.0,4,2,False,-0.015124477871201124,-0.015124477871201124,0.0,0.151994770901325,0.15192919864503335,7.087825889436525e-05,0.10501383078353475,0.08632670232110395,0.020199264104825313,0.45401143046358705,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1399520.049879,1399520.049879,0.11359533283621225,-0.011564130812712112,-0.03055635111510901,0.3799447513038712,-0.0693758762205667,16.214152347868122,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2024-12-26,0.0,False,0.0,0.0,-0.5543415841495523,0.0,3,12,False,-0.015124477871201124,-0.015124477871201124,0.0,0.14543015073530335,0.14535356149309114,8.237372734144631e-05,0.10261742982807368,0.08079062244029855,0.023475303035227504,0.45280691630542524,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1434989.700138,1434989.700138,-0.09107391348334812,-0.05837246863128847,-0.03055635111510901,0.3799447513038712,-0.06932968165312936,8.265868099850806,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-04-05,0.0,False,0.0,0.0,1.0241161330812956,0.0,5,4,True,-0.015124477871201124,-0.015124477871201124,0.0,0.15324847870698996,0.15317959949353407,7.455875588217704e-05,-0.10101641370864684,-0.0325141592421632,0.13435754221493743,0.44982401689832446,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1401218.516829,1401218.516829,-0.08765054683741157,-0.019744936870905373,-0.03055635111510901,0.3799447513038712,-0.06923194872601,15.26888127238334,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-05,0.0,False,0.0,0.0,-0.39649581242646753,0.0,6,1,True,-0.015124477871201124,-0.015124477871201124,0.0,0.14580515134370423,0.1457317763550479,7.936912797123645e-05,-0.09840235876319892,-0.031344738126022384,0.13313088452096078,0.44919168487454936,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1425954.190657,1425954.190657,-0.09507814292751295,-0.05011160418753477,-0.03055635111510901,0.3799447513038712,-0.06407103133770004,9.730611593229083,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-02-05,0.0,False,0.0,0.0,0.09282607991509532,0.0,2,2,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15126129066653454,0.1511977016410531,6.878341036946308e-05,-0.10401724649436013,-0.03506155291654195,0.1336842670231443,0.4458243273520014,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1424365.65894,1424365.65894,0.10995262545992779,0.11272735386636361,-0.03055635111510901,0.3799447513038712,-0.05744392833049852,9.761037113020258,-0.036392781665153646,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-01-25,0.0,False,0.0,0.0,-0.08080426898029794,0.0,5,1,True,-0.015124477871201124,-0.015124477871201124,0.0,0.15091123559597347,0.15084965064020064,6.671306827132927e-05,0.10099391428984093,0.08344310782131134,0.019012246219329818,0.4444123677547591,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1429445.662201,1429445.662201,-0.13071233601596646,-0.04613030510262755,-0.03055635111510901,0.3799447513038712,-0.06946160088557841,8.805071374587644,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-03-01,0.0,False,0.0,0.0,0.4716559320504988,0.0,5,3,True,-0.015124477871201124,-0.015124477871201124,0.0,0.1520281765166234,0.1519622139715396,7.122560529702089e-05,0.11453393974045654,0.05932741799083522,0.08530807667358077,0.43931886731613196,High,0.06273272308359411,0.1153379528393084,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1433262.348772,1433262.348772,0.10893028179216666,-0.05112636536457274,-0.03055635111510901,0.3799447513038712,-0.06931445368646616,8.457918560270734,-0.037503450882331674,0,-0.01763055510438104,0.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-03-25,0.0,False,0.0,0.0,0.8504857841859023,0.0,1,3,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15286810509461732,0.15279760332109824,7.599108567403597e-05,0.09904406189678347,0.07895209353870149,0.021656344336782193,0.4392193322902042,High,0.06273272308359411,0.1153379528393084,0
4.749471290172018,1,0,1,0,9.195029160176702,1,1035765.310014,1035765.310014,-0.04237481869920856,-0.026801652437723776,-0.03055635111510901,-0.8220216193228418,0.01570877021500768,7.633281440804726,-0.037503450882331674,0,0.6144262237350105,400000.0,D1BBCF2D-738C-EF11-B2FF-005056A80461,FIXED INCOME FUND (USD),2025-04-10,0.329670509236484,False,0.0,400000.0,1.103039018942838,0.0,3,4,False,-0.015124477871201124,-0.015124477871201124,0.0,0.15342206442380482,0.1407626261918074,0.03326447496659755,-0.05154703789617994,-0.07140749021457243,0.02119527922379966,0.4370229253602593,High,0.06273272308359411,0.1153379528393084,1
7.787807992056791,1,0,1,0,9.195029160176702,1,21.42955,21.42955,-0.12334451209213036,-0.022122018647716735,0.019534399270998502,-0.8220216193228418,-0.04859238409950897,-0.07590567958056814,-0.037503450882331674,1,0.14494922274031588,102889.35,E84176F0-2748-EF11-B2FA-005056A80461,FIXED INCOME FUND (USD),2025-04-23,0.5293107454458654,False,0.0,102889.35,2.713065890518303,0.0,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.14020106675782404,-0.14344533859148842,0.008565344270658451,-0.12334451209213036,-0.12502425737098424,0.0015515426427832324,0.4363955274187964,High,0.06273272308359411,0.1153379528393084,1
