anomaly_score_adjusted,has_trigger,balance_error_flag,has_activity,inflow_spike,outflow_to_inflow,outflow_spike,balance,cumulativeincome,rolling_income_std,incomedistribution,zero_activity_freq,rolling_30_balance_std,ratio,rolling_30_inflows_mean,is_income_distribution_day,gross_activity,clientid,fundname,transactiondate,anomaly_score,is_first_transaction,inflows,outflows,client_tenure,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,lag_balance,rolling_mean_balance,rolling_std_balance,lag_cumulativeincome,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,is_anomaly
-0.26780391827708666,3.312938789786611,-0.2294180983986201,5.238221254097949,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.13488876304059277,-0.07091369180769326,-0.03055635111510901,-8.033819843083116,-0.07098164588220736,-0.06364528881165893,0.7954984620011885,-0.19207496930540102,0.7724404184448586,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-10,0.0,True,0.9586529601224617,0.0,-1.4856316373157525,3,4,False,-0.015124477871201124,0.12398658469932214,0.36805327617954964,1.3262195772809786,1.1286755484696305,0.5209356624591596,2.051664759555586,1.5807844727001934,0.7670714646380178,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.1294495536127435,-0.07037099465693211,-0.03055635111510901,-3.826937545889623,-0.07090851470785413,-0.06359987758809002,0.3789975055594284,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-11,0.0,False,0.0,0.0,-1.4698470601434441,4,4,False,0.9586529601224617,0.12398658469932214,0.36805327617954964,-0.05269506032659594,0.9318759982462289,0.6725836425425685,-0.13488876304059277,1.3220696319840148,0.9980484348517172,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.12401090130398383,-0.07049416747287163,-0.03055635111510901,-2.424643446825125,-0.07087822808019163,-0.06359987758809002,0.24016385341217503,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-12,0.0,False,0.0,0.0,-1.4540624829711355,5,4,True,-0.015124477871201124,0.12398658469932214,0.36805327617954964,-0.05267597439612011,0.7350421966558053,0.7368429174430497,-0.1294495536127435,1.053593655510784,1.1087147843565883,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.1185728061143138,-0.07056710253993016,-0.03055635111510901,-1.7234963972928758,-0.07084814091174554,-0.06359987758809002,0.17074702733854835,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-13,0.0,False,0.0,0.0,-1.438277905798827,6,4,True,-0.015124477871201124,0.12398658469932214,0.36805327617954964,-0.05265689042054901,0.5381741472029675,0.73690768965226,-0.12401090130398383,0.7753575420423368,1.1259202647955993,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.11326577794667853,-0.061463864156398866,-0.03055635111510901,-1.302808167573526,-0.07081892753522555,-0.06359412123580663,0.12909693169437236,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-14,0.0,False,0.0,0.0,-1.4224933286265187,0,4,False,-0.015124477871201124,0.12398658469932214,0.36805327617954964,-0.05263780839988264,0.3412712285115346,0.6727605042563443,-0.1185728061143138,0.4871842085075283,1.044095106488915,1
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.10781955194514894,-0.06215582372183517,-0.03055635111510901,-1.0223493477606265,-0.07078921145820058,-0.06361266948205309,0.10133020126492168,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-15,0.0,False,0.0,0.0,-1.40670875145421,1,4,False,-0.015124477871201124,0.12398658469932214,0.36805327617954964,-0.052619186287242124,0.14433351167352043,0.5211627689416902,-0.11326577794667853,0.18909391508458717,0.8213685019621256,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.1024234087710283,-0.06281514807253868,-0.03055635111510901,-0.8220216193228418,-0.07075954086313163,-0.06363761367528109,0.08149682238674265,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-16,0.0,False,0.0,0.0,-1.3909241742819016,2,4,False,-0.015124477871201124,0.12398658469932214,0.36805327617954964,-0.05260007573593873,-0.052638019498465805,4.096781814404437e-05,-0.10781955194514894,-0.1186329661049292,0.011680908076426917,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.09698688504271014,-0.0627918011410269,-0.03055635111510901,0.3799447513038712,-0.07072973552378072,-0.06331589754210974,0.06662178822810834,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-17,0.0,False,0.0,0.0,-1.3751395971095932,3,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.05258114092292499,-0.05261902008272963,4.0944772911564875e-05,-0.1024234087710283,-0.11321841210523167,0.011674343715836836,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.0913041041911607,-0.05247324392743844,-0.03055635111510901,0.3799447513038712,-0.07069901094573879,-0.06331589754210974,0.055052317215837226,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-18,0.0,False,0.0,0.0,-1.3593550199372848,4,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.052562064416442705,-0.052599898569752244,4.116767429999913e-05,-0.09698688504271014,-0.10776906218786268,0.011737836557046277,0
-0.26780391827708666,-0.30184680836328126,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.10877303264298453,-0.09618500370203342,0.0,-0.08585538901695117,-0.052488441727612294,-0.03055635111510901,0.3799447513038712,-0.07066855918369255,-0.06331589754210974,0.04579674040602034,-0.19207496930540102,-0.01763055510438104,CC6CD9B4-6B14-F011-B304-005056A80461,MONEY MARKET FUND,2025-04-19,0.0,False,0.0,0.0,-1.3435704427649762,5,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.05254212380527839,-0.052580772012471653,4.137735288848243e-05,-0.0913041041911607,-0.1023182747182866,0.01179756322256144,0
