anomaly_score_adjusted,has_trigger,balance_error_flag,has_activity,inflow_spike,outflow_to_inflow,outflow_spike,raw_balance,balance,cumulativeincome,rolling_income_std,incomedistribution,zero_activity_freq,rolling_30_balance_std,ratio,rolling_30_inflows_mean,is_income_distribution_day,gross_activity,raw_outflows,clientid,fundname,transactiondate,anomaly_score,is_first_transaction,inflows,outflows,client_tenure,raw_inflows,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,lag_balance,rolling_mean_balance,rolling_std_balance,lag_cumulativeincome,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,is_anomaly
-0.26780391827708666,1,0,1,0,-0.10877303264298453,0,1300.161229,1300.161229,-0.14031310405056985,-0.07091369180769326,-0.03055635111510901,-8.033819843083116,-0.07098164588220736,-0.06674604390830831,-0.03533764590883452,0,-0.01557637057315302,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-17,0.0,True,1300.0,0.0,-1.4856316373157525,1300.0,3,4,False,-0.015124477871201124,-0.014762789108517763,0.0009569385180474994,-0.1628064887624021,-0.1627752907843327,8.259646000248616e-05,-0.14025343542193316,-0.14026697892950593,2.073425065023316e-05,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1300.324901,1300.324901,-0.1403028273915327,-0.07089614861639322,-0.03055635111510901,-3.826937545889623,-0.07098150771063044,-0.06674604390830831,-0.0364205483955831,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-18,0.0,False,0.0,0.0,-1.4698470601434441,0.0,4,4,False,-0.0125926565324176,-0.014762789108517763,0.0009569385180474994,-0.1625879796256074,-0.16274406412986844,0.00010663833450489654,-0.14031310405056985,-0.14027235008638533,2.4696695526836417e-05,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1300.488563,1300.488563,-0.14029255136037683,-0.07089939707811653,-0.03055635111510901,-2.424643446825125,-0.07098145048405871,-0.06674604390830831,-0.03678151589116596,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-19,0.0,False,0.0,0.0,-1.4540624829711355,0.0,5,4,True,-0.015124477871201124,-0.014762789108517763,0.0009569385180474994,-0.16258794356529338,-0.16271283352782545,0.00011682386517419225,-0.1403028273915327,-0.14027659624140587,2.5333700794618563e-05,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1300.652215,1300.652215,-0.1402822759571023,-0.07090133739725622,-0.03055635111510901,-1.7234963972928758,-0.07098139363198853,-0.06674604390830831,-0.03696199963895739,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-20,0.0,False,0.0,0.0,-1.438277905798827,0.0,6,4,True,-0.015124477871201124,-0.014762789108517763,0.0009569385180474994,-0.16258790750718258,-0.16268159897842413,0.00011683131338080842,-0.14029255136037683,-0.1402797174573556,2.4335891397009232e-05,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1300.813459,1300.813459,-0.1402721517476481,-0.07090019995321485,-0.03055635111510901,-1.302808167573526,-0.070981337853459,-0.06674604390830831,-0.037070289887632245,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-21,0.0,False,0.0,0.0,-1.4224933286265187,0.0,0,4,False,-0.015124477871201124,-0.014762789108517764,0.0009569385180474994,-0.16258787145127498,-0.16265036053425813,0.00010665867599756554,-0.1402822759571023,-0.14028172872265848,2.2781022928082807e-05,0
4.132040785099536,1,0,1,0,-0.10877303264298453,0,1500.985373,1500.985373,-0.1402613575888322,-0.07087359784914958,-0.03055635111510901,-2.424643446825125,-0.07088392352120769,-0.06534469192465343,-0.037086949925889914,0,-0.017314526714961347,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-22,0.28910095293974986,False,200.0,0.0,-1.40670875145421,200.0,1,4,False,-0.015124477871201124,-0.014707144683489553,0.000943633859444292,-0.16258783592589943,-0.16261282296663318,8.697089908861393e-05,-0.1402721517476481,-0.14028252907399932,2.1793430382583626e-05,1
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1501.171658,1501.171658,-0.14024966110178042,-0.07082145832528529,-0.03055635111510901,-2.023987989949554,-0.07086479123612507,-0.0652289252842876,-0.037146450062524455,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-23,0.0,False,0.0,0.0,-1.3909241742819016,0.0,2,4,False,-0.014734966896003659,-0.014707144683489553,0.000943633859444292,-0.1625437339287721,-0.16257528069862545,2.1564624070075933e-05,-0.1402613575888322,-0.14028198988540605,2.266255937263109e-05,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1501.358572,1501.358572,-0.140237925120994,-0.0708005730585694,-0.03055635111510901,-0.8220216193228418,-0.07085764516186283,-0.06523404204187283,-0.03719107516500035,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-24,0.0,False,0.0,0.0,-1.3751395971095932,0.0,3,4,False,-0.015124477871201124,-0.015068833446172917,0.00014722131034618964,-0.1625436928863483,-0.16256894813858766,2.362420834882283e-05,-0.14024966110178042,-0.1402712500383238,2.326568132591276e-05,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1501.542787,1501.542787,-0.14022635860537416,-0.07079620251087518,-0.03055635111510901,-0.8220216193228418,-0.07085531135251537,-0.06543551437179128,-0.037225783578037165,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-25,0.0,False,0.0,0.0,-1.3593550199372848,0.0,4,4,False,-0.015124477871201124,-0.015068833446172917,0.00014722131034618964,-0.16254365170534277,-0.16256261493197183,2.3625519764672517e-05,-0.140237925120994,-0.14026032592601542,2.3911327419984634e-05,0
-0.26780391827708666,0,0,0,0,-0.10877303264298453,0,1501.729481,1501.729481,-0.14021463643797666,-0.0707977316845487,-0.03055635111510901,-0.8220216193228418,-0.07085525277518005,-0.06543551437179128,-0.03725355030846662,0,-0.01763055510438104,0.0,EE8BC4B8-011B-F011-B305-005056A80461,FIXED INCOME FUND (USD),2025-04-26,0.0,False,0.0,0.0,-1.3435704427649762,0.0,5,4,True,-0.015124477871201124,-0.015068833446172917,0.00014722131034618964,-0.1625436111189826,-0.16255628100043826,2.1568325051728316e-05,-0.14022635860537416,-0.1402491952228154,2.4536748953828314e-05,0
